100 2.4e-05
200 7.4e-05
300 0.000152
400 0.000244
500 0.000377
600 0.000471
700 0.000649
800 0.000809
900 0.000999
1000 0.001154
1100 0.00148
1200 0.001639
1300 0.001855
1400 0.002143
1500 0.002454
1600 0.002704
1700 0.003052
1800 0.003386
1900 0.003659
2000 0.003714
2100 0.004097
2200 0.00457
2300 0.005035
2400 0.005357
2500 0.005703
2600 0.006037
2700 0.006027
2800 0.006558
2900 0.00693
3000 0.00689
3100 0.007079
3200 0.007448
3300 0.00792
3400 0.008632
3500 0.008966
3600 0.009644
3700 0.010306
3800 0.011035
3900 0.011894
4000 0.012428
4100 0.013348
4200 0.014125
4300 0.015006
4400 0.019878
4500 0.01684
4600 0.017751
4700 0.018818
4800 0.019667
4900 0.020207
5000 0.021628
5100 0.023165
5200 0.024069
5300 0.025043
5400 0.025964
5500 0.027525
5600 0.0284
5700 0.029315
5800 0.030734
5900 0.032562
6000 0.032964
6100 0.035952
6200 0.037307
6300 0.038061
6400 0.039869
6500 0.041868
6600 0.043531
6700 0.043754
6800 0.045916
6900 0.047873
7000 0.049735
7100 0.055077
7200 0.052506
7300 0.067449
7400 0.065997
7500 0.064106
7600 0.059576
7700 0.061052
7800 0.070684
7900 0.067665
8000 0.070811
8100 0.081959
8200 0.10836
8300 0.082866
8400 0.109172
8500 0.079448
8600 0.085548
8700 0.080732
8800 0.084686
8900 0.084041
9000 0.123432
9100 0.10199
9200 0.091449
9300 0.101075
9400 0.136745
9500 0.11697
9600 0.118666
9700 0.102316
9800 0.135314
9900 0.113229
10000 0.109448
10100 0.115653
10200 0.114788
10300 0.141169
10400 0.120234
10500 0.12294
10600 0.124495
10700 0.1296
10800 0.138474
10900 0.138198
11000 0.143275
11100 0.172804
11200 0.143486
11300 0.146616
11400 0.149059
11500 0.178597
11600 0.154851
11700 0.154622
11800 0.160939
11900 0.200527
12000 0.226931
12100 0.203156
12200 0.169431
12300 0.197272
12400 0.212315
12500 0.224115
12600 0.183568
12700 0.210141
12800 0.247273
12900 0.234391
13000 0.252877
13100 0.219018
13200 0.200321
13300 0.24793
13400 0.207147
13500 0.210666
13600 0.212852
13700 0.218689
13800 0.288903
13900 0.224628
14000 0.229622
14100 0.237353
14200 0.301196
14300 0.248534
14400 0.252242
14500 0.261394
14600 0.264189
14700 0.252198
14800 0.26815
14900 0.3294
15000 0.264748
15100 0.292964
15200 0.283622
15300 0.276413
15400 0.311748
15500 0.326689
15600 0.332446
15700 0.301629
15800 0.300507
15900 0.301843
16000 0.32405
16100 0.308025
16200 0.378989
16300 0.315186
16400 0.382065
16500 0.350422
16600 0.359831
16700 0.339733
16800 0.34669
16900 0.341156
17000 0.402494
17100 0.350131
17200 0.428288
17300 0.36337
17400 0.44048
17500 0.372018
17600 0.432082
17700 0.423036
17800 0.383951
17900 0.431419
18000 0.458971
18100 0.402125
18200 0.40353
18300 0.422787
18400 0.422082
18500 0.486543
18600 0.424026
18700 0.440843
18800 0.440104
18900 0.437309
19000 0.43689
19100 0.442902
19200 0.477033
19300 0.462601
19400 0.494619
19500 0.464071
19600 0.46903
19700 0.50782
19800 0.489498
19900 0.553702
20000 0.558975
20100 0.530122
20200 0.511685
20300 0.557458
20400 0.507247
20500 0.576899
20600 0.515754
20700 0.593713
20800 0.581378
20900 0.604677
21000 0.554606
21100 0.548231
21200 0.551638
21300 0.553063
21400 0.613495
21500 0.569379
21600 0.573182
21700 0.646621
21800 0.622904
21900 0.583989
22000 0.593501
22100 0.601035
22200 0.608067
22300 0.652145
22400 0.615591
22500 0.620038
22600 0.682307
22700 0.647866
22800 0.651727
22900 0.645196
23000 0.664916
23100 0.667392
23200 0.684472
23300 0.714759
23400 0.695571
23500 0.692959
23600 0.706482
23700 0.711563
23800 0.712638
23900 0.741221
24000 0.708825
24100 0.71465
24200 0.714876
24300 0.787977
24400 0.760774
24500 0.757009
24600 0.750662
24700 0.809583
24800 0.775491
24900 0.788094
25000 0.802693
25100 0.773632
25200 0.82017
25300 0.876185
25400 0.808579
25500 0.834163
25600 0.831564
25700 0.811123
25800 0.825125
25900 0.817693
26000 0.836446
26100 0.920884
26200 0.868757
26300 0.864898
26400 0.853343
26500 0.884606
26600 0.935698
26700 0.878987
26800 0.911722
26900 0.899684
27000 0.897116
27100 0.928526
27200 0.932726
27300 0.948551
27400 0.923704
27500 0.97471
27600 0.941335
27700 0.947258
27800 0.956172
27900 1.04466
28000 1.01902
28100 0.991831
28200 1.01916
28300 0.985068
28400 0.989064
28500 0.996336
28600 1.00792
28700 1.01697
28800 1.0379
28900 1.10565
29000 1.0433
29100 1.06074
29200 1.14617
29300 1.09965
29400 1.07539
29500 1.09917
29600 1.12154
29700 1.16475
29800 1.1261
29900 1.11712
30000 1.12674
